Name,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Format,Opposition,Ground,Year
Umesh Yadav,6.2,2,24,2,3.78,1,2,ODI , Sri Lanka,Cuttack,2014
Umesh Yadav,10,1,54,2,5.4,1,1,ODI , Sri Lanka,Ahmedabad,2014
Umesh Yadav,9,0,53,4,5.88,1,1,ODI , Sri Lanka,Hyderabad,2014
Umesh Yadav,8,0,38,2,4.75,1,2,ODI , Sri Lanka,Eden Gardens,2014
Umesh Yadav,10,1,55,2,5.5,2,2,ODI , Australia,Melbourne,2015
Umesh Yadav,6,0,42,0,7,3,2,ODI , England,Brisbane,2015
Umesh Yadav,10,0,50,2,5,1,2,ODI , Pakistan,Adelaide,2015
Umesh Yadav,6,0,34,0,5.66,1,2,ODI , South Africa,Melbourne,2015
Umesh Yadav,6.3,2,15,2,2.3,2,1,ODI , U.A.E.,Perth,2015
Umesh Yadav,10,1,42,2,4.2,2,1,ODI , West Indies,Perth,2015
Umesh Yadav,4,0,34,1,8.5,1,1,ODI , Ireland,Hamilton,2015
Umesh Yadav,9.5,1,43,3,4.37,2,1,ODI , Zimbabwe,Auckland,2015
Umesh Yadav,9,1,31,4,3.44,1,2,ODI , Bangladesh,Melbourne,2015
Umesh Yadav,9,0,72,4,8,2,1,ODI , Australia,Sydney,2015
Umesh Yadav,8,0,58,2,7.25,2,1,ODI , Bangladesh,Mirpur,2015
Umesh Yadav,4,0,33,0,8.25,3,2,ODI , Bangladesh,Mirpur,2015
Umesh Yadav,10,0,71,2,7.1,2,1,ODI , South Africa,Kanpur,2015
Umesh Yadav,8,0,52,1,6.5,2,2,ODI , South Africa,Indore,2015
Umesh Yadav,10,0,54,0,5.4,4,2,ODI , Australia,Perth,2016
Umesh Yadav,10,0,74,1,7.4,3,2,ODI , Australia,Brisbane,2016
Umesh Yadav,9.5,0,68,2,6.91,1,2,ODI , Australia,Melbourne,2016
Umesh Yadav,10,1,67,3,6.7,1,1,ODI , Australia,Canberra,2016
Umesh Yadav,8,0,82,1,10.25,2,1,ODI , Australia,Sydney,2016
Umesh Yadav,8,0,31,2,3.87,1,1,ODI , New Zealand,Dharamsala,2016
Umesh Yadav,9,0,42,1,4.66,1,1,ODI , New Zealand,Delhi,2016
Umesh Yadav,10,0,75,3,7.5,1,1,ODI , New Zealand,Mohali,2016
Umesh Yadav,10,1,60,1,6,1,1,ODI , New Zealand,Ranchi,2016
Umesh Yadav,4,0,28,1,7,1,2,ODI , New Zealand,Visakhapatnam,2016
Umesh Yadav,7,0,63,1,9,1,1,ODI , England,Pune,2017
Umesh Yadav,7.4,1,30,3,3.91,2,2,ODI , Pakistan,Birmingham,2017
Umesh Yadav,9.4,0,67,0,6.93,2,2,ODI , Sri Lanka,The Oval,2017
Umesh Yadav,6,0,36,0,6,2,2,ODI , West Indies,Port of Spain,2017
Umesh Yadav,7,0,32,1,4.57,2,2,ODI , West Indies,North Sound,2017
Umesh Yadav,10,1,36,3,3.6,2,1,ODI , West Indies,North Sound,2017
Umesh Yadav,10,1,53,3,5.3,2,1,ODI , West Indies,Kingston,2017
Umesh Yadav,10,0,71,4,7.1,2,1,ODI , Australia,Bengaluru,2017
Umesh Yadav,2,0,19,2,9.5,1,2,T20I , Ireland,Dublin (Malahide),2018
Umesh Yadav,4,0,21,2,5.25,2,1,T20I , England,Manchester,2018
Umesh Yadav,4,0,36,2,9,1,2,T20I , England,Cardiff,2018
Umesh Yadav,4,0,48,1,12,2,1,T20I , England,Bristol,2018
Umesh Yadav,9.5,0,70,2,7.11,1,1,ODI , England,Nottingham,2018
Umesh Yadav,10,0,63,1,6.3,1,1,ODI , England,Lord's,2018
Umesh Yadav,10,0,64,0,6.4,2,1,ODI , West Indies,Guwahati,2018
Umesh Yadav,10,0,78,1,7.8,2,2,ODI , West Indies,Visakhapatnam,2018
Umesh Yadav,4,0,36,1,9,1,1,T20I , West Indies,Eden Gardens,2018
Umesh Yadav,4,0,35,0,8.75,3,2,T20I , Australia,Visakhapatnam,2019
Umesh Yadav,2,0,27,2,13.5,2,2,T20I , Australia,Mohali,2022
Umesh Yadav,3,0,34,1,11.33,4,1,T20I , South Africa,Indore,2022
Zaheer Khan,10,0,48,3,4.8,1,1,ODI , Kenya,Nairobi (Gym),2000
Zaheer Khan,10,0,40,2,4,1,2,ODI , Australia,Nairobi (Gym),2000
Zaheer Khan,5,0,27,2,5.4,1,2,ODI , South Africa,Nairobi (Gym),2000
Zaheer Khan,7,0,54,0,7.71,1,2,ODI , New Zealand,Nairobi (Gym),2000
Zaheer Khan,8.5,1,36,0,4.07,1,2,ODI , Sri Lanka,Sharjah,2000
Zaheer Khan,10,0,37,3,3.7,1,2,ODI , Zimbabwe,Sharjah,2000
Zaheer Khan,10,0,42,4,4.2,1,1,ODI , Zimbabwe,Sharjah,2000
Zaheer Khan,10,0,54,0,5.4,1,1,ODI , Sri Lanka,Sharjah,2000
Zaheer Khan,10,1,53,1,5.3,1,1,ODI , Sri Lanka,Sharjah,2000
Zaheer Khan,10,1,46,1,4.6,1,1,ODI , Zimbabwe,Cuttack,2000
Zaheer Khan,6,0,24,1,4,1,2,ODI , Zimbabwe,Ahmedabad,2000
Zaheer Khan,10,1,46,1,4.6,1,2,ODI , Zimbabwe,Jodhpur,2000
Zaheer Khan,8,0,19,0,2.37,1,1,ODI , Zimbabwe,Kanpur,2000
Zaheer Khan,8,0,34,2,4.25,2,2,ODI , Australia,Bengaluru,2001
Zaheer Khan,6,0,26,1,4.33,2,2,ODI , Australia,Pune,2001
Zaheer Khan,6,0,51,0,8.5,2,2,ODI , Australia,Indore,2001
Zaheer Khan,10,0,71,1,7.1,2,1,ODI , Australia,Visakhapatnam,2001
Zaheer Khan,9,0,43,0,4.77,2,2,ODI , Australia,Margao,2001
Zaheer Khan,7,1,18,2,2.57,2,1,ODI , Zimbabwe,Harare,2001
Zaheer Khan,10,0,42,4,4.2,2,1,ODI , Zimbabwe,Bulawayo,2001
Zaheer Khan,10,2,27,2,2.7,3,1,ODI , West Indies,Bulawayo,2001
Zaheer Khan,10,0,63,1,6.3,3,1,ODI , West Indies,Harare,2001
Zaheer Khan,9,1,41,2,4.55,1,1,ODI , New Zealand,Colombo (RPS),2001
Zaheer Khan,9,0,42,1,4.66,1,1,ODI , Sri Lanka,Colombo (RPS),2001
Zaheer Khan,8,0,44,1,5.5,1,1,ODI , New Zealand,Colombo (RPS),2001
Zaheer Khan,8,0,30,2,3.75,1,1,ODI , Sri Lanka,Colombo (RPS),2001
Zaheer Khan,8,1,24,2,3,1,2,ODI , Sri Lanka,Colombo (SSC),2001
Zaheer Khan,9,0,59,2,6.55,1,1,ODI , New Zealand,Colombo (SSC),2001
Zaheer Khan,8,0,58,1,7.25,1,1,ODI , Sri Lanka,Colombo (RPS),2001
Zaheer Khan,10,2,47,4,4.7,1,2,ODI , Zimbabwe,Faridabad,2002
Zaheer Khan,7,0,42,0,6,1,2,ODI , Zimbabwe,Mohali,2002
Zaheer Khan,9,1,41,1,4.55,1,2,ODI , Zimbabwe,Kochi,2002
Zaheer Khan,10,0,58,2,5.8,1,1,ODI , Zimbabwe,Hyderabad (Deccan),2002
Zaheer Khan,8,0,29,3,3.62,1,2,ODI , Zimbabwe,Guwahati,2002
Zaheer Khan,8,2,31,0,3.87,2,1,ODI , West Indies,Bridgetown,2002
Zaheer Khan,5,0,14,1,2.8,1,2,ODI , West Indies,Port of Spain,2002
Zaheer Khan,7,1,32,1,4.57,2,2,ODI , West Indies,Port of Spain,2002
Zaheer Khan,9,0,48,1,5.33,1,1,ODI , England,Lord's,2002
Zaheer Khan,10,1,48,3,4.8,2,1,ODI , Sri Lanka,The Oval,2002
Zaheer Khan,6,0,31,1,5.16,2,2,ODI , England,Chester-le-Street,2002
Zaheer Khan,8.2,0,36,2,4.32,2,1,ODI , Sri Lanka,Birmingham,2002
Zaheer Khan,7,0,53,3,7.57,2,1,ODI , England,The Oval,2002
Zaheer Khan,8.1,0,52,1,6.36,2,2,ODI , Sri Lanka,Bristol,2002
Zaheer Khan,10,1,62,3,6.2,2,1,ODI , England,Lord's,2002
Zaheer Khan,10,2,45,4,4.5,1,2,ODI , Zimbabwe,Colombo (RPS),2002
Zaheer Khan,10,2,40,0,4,1,1,ODI , England,Colombo (RPS),2002
Zaheer Khan,9,2,27,1,3,1,2,ODI , South Africa,Colombo (RPS),2002
Zaheer Khan,10,0,43,0,4.3,1,1,ODI , Sri Lanka,Colombo (RPS),2002
Zaheer Khan,9,1,44,3,4.88,1,1,ODI , Sri Lanka,Colombo (RPS),2002
Zaheer Khan,9,1,43,1,4.77,2,2,ODI , New Zealand,Auckland,2002
Zaheer Khan,10,0,47,3,4.7,2,1,ODI , New Zealand,Napier,2002
Zaheer Khan,9,2,26,1,2.88,2,2,ODI , New Zealand,Christchurch,2003
Zaheer Khan,2,0,21,0,10.5,2,2,ODI , New Zealand,Queenstown,2003
Zaheer Khan,8,0,30,3,3.75,2,1,ODI , New Zealand,Wellington,2003
Zaheer Khan,10,0,53,1,5.3,2,1,ODI , New Zealand,Auckland,2003
Zaheer Khan,9,2,38,1,4.22,2,2,ODI , New Zealand,Hamilton,2003
Zaheer Khan,8,1,17,1,2.12,2,2,ODI , Netherlands,Paarl,2003
Zaheer Khan,4,0,26,0,6.5,2,2,ODI , Australia,Centurion,2003
Zaheer Khan,7.4,0,23,2,3,2,2,ODI , Zimbabwe,Harare,2003
Zaheer Khan,7.5,0,24,2,3.06,3,2,ODI , Namibia,Pietermaritzburg,2003
Zaheer Khan,9.3,1,29,2,3.05,1,2,ODI , England,Durban,2003
Zaheer Khan,10,0,46,2,4.6,1,1,ODI , Pakistan,Centurion,2003
Zaheer Khan,10,1,53,0,5.3,1,1,ODI , Kenya,Cape Town,2003
Zaheer Khan,7,0,33,2,4.71,1,2,ODI , Sri Lanka,Johannesburg,2003
Zaheer Khan,8,0,42,4,5.25,1,1,ODI , New Zealand,Centurion,2003
Zaheer Khan,9.2,2,14,3,1.5,1,2,ODI , Kenya,Durban,2003
Zaheer Khan,7,0,67,0,9.57,1,1,ODI , Australia,Johannesburg,2003
Zaheer Khan,7.3,1,19,4,2.53,2,2,ODI , Bangladesh,Dhaka,2003
Zaheer Khan,4.5,1,8,0,1.65,1,2,ODI , South Africa,Dhaka,2003
Zaheer Khan,10,0,49,3,4.9,1,2,ODI , Australia,Gwalior,2003
Zaheer Khan,7,0,64,1,9.14,1,1,ODI , Australia,Wankhede,2003
Zaheer Khan,9,1,49,2,5.44,1,2,ODI , New Zealand,Cuttack,2003
Zaheer Khan,10,0,67,0,6.7,2,1,ODI , Australia,Bengaluru,2003
Zaheer Khan,8,1,30,3,3.75,1,2,ODI , New Zealand,Hyderabad (Deccan),2003
Zaheer Khan,6,0,29,1,4.83,2,1,ODI , Australia,Eden Gardens,2003
Zaheer Khan,10,0,66,3,6.6,2,2,ODI , Pakistan,Karachi,2004
Zaheer Khan,7,0,72,0,10.28,2,1,ODI , Pakistan,Rawalpindi,2004
Zaheer Khan,9,0,56,1,6.22,3,2,ODI , Pakistan,Peshawar,2004
Zaheer Khan,10,0,43,2,4.3,3,1,ODI , Pakistan,Lahore,2004
Zaheer Khan,9,0,54,1,6,3,2,ODI , Pakistan,Lahore,2004
Zaheer Khan,8,1,42,1,5.25,3,2,ODI , U.A.E.,Dambulla,2004
Zaheer Khan,9,0,39,0,4.33,3,1,ODI , Sri Lanka,Dambulla,2004
Zaheer Khan,9,1,63,2,7,2,2,ODI , Sri Lanka,Colombo (RPS),2004
Zaheer Khan,7,0,35,0,5,3,1,ODI , Sri Lanka,Colombo (RPS),2004
Zaheer Khan,10,1,47,1,4.7,2,2,ODI , Pakistan,Eden Gardens,2004
Zaheer Khan,8,1,53,2,6.62,2,1,ODI , Bangladesh,Dhaka,2004
Zaheer Khan,6,1,15,1,2.5,2,2,ODI , Bangladesh,Dhaka,2004
Zaheer Khan,8,0,46,2,5.75,2,1,ODI , ICC World XI,Melbourne,2005
Zaheer Khan,7.2,2,25,2,3.4,2,2,ODI , Pakistan,Kochi,2005
Zaheer Khan,6.1,0,38,1,6.16,3,2,ODI , Pakistan,Visakhapatnam,2005
Zaheer Khan,10,0,48,1,4.8,3,1,ODI , Pakistan,Jamshedpur,2005
Zaheer Khan,10,0,62,1,6.2,3,2,ODI , Pakistan,Ahmedabad,2005
Zaheer Khan,7,1,35,0,5,2,2,ODI , Pakistan,Kanpur,2005
Zaheer Khan,10,0,65,1,6.5,1,1,ODI , Pakistan,Delhi,2005
Zaheer Khan,10,1,32,2,3.2,2,2,ODI , Sri Lanka,Dambulla,2005
Zaheer Khan,9.4,2,32,1,3.31,2,1,ODI , West Indies,Dambulla,2005
Zaheer Khan,10,0,51,0,5.1,2,2,ODI , West Indies,Colombo (RPS),2005
Zaheer Khan,9,1,43,0,4.77,2,1,ODI , Sri Lanka,Colombo (RPS),2005
Zaheer Khan,8,0,37,3,4.62,2,1,ODI , Africa XI,Centurion,2005
Zaheer Khan,9.2,1,43,3,4.6,2,2,ODI , Africa XI,Durban,2005
Zaheer Khan,10,2,21,3,2.1,2,1,ODI , Africa XI,Durban,2005
Zaheer Khan,8,0,50,1,6.25,3,2,ODI , Pakistan,Peshawar,2006
Zaheer Khan,9.2,0,53,1,5.67,3,1,ODI , Pakistan,Rawalpindi,2006
Zaheer Khan,4,0,36,0,9,6,1,ODI , Pakistan,Lahore,2006
Zaheer Khan,10,0,64,1,6.4,1,1,ODI , Pakistan,Karachi,2006
Zaheer Khan,8,0,53,2,6.62,2,1,ODI , South Africa,Durban,2006
Zaheer Khan,10,4,42,3,4.2,1,1,ODI , South Africa,Cape Town,2006
Zaheer Khan,8,1,38,1,4.75,1,1,ODI , South Africa,Gqeberha,2006
Zaheer Khan,4,0,15,2,3.75,1,1,T20I , South Africa,Johannesburg,2006
Zaheer Khan,7,1,46,0,6.57,1,2,ODI , South Africa,Centurion,2006
Zaheer Khan,10,2,48,2,4.8,1,2,ODI , West Indies,Nagpur,2007
Zaheer Khan,8.2,0,25,1,3,1,2,ODI , West Indies,Cuttack,2007
Zaheer Khan,6,1,21,1,3.5,2,2,ODI , West Indies,Vadodara,2007
Zaheer Khan,5,0,32,0,6.4,1,1,ODI , Sri Lanka,Eden Gardens,2007
Zaheer Khan,10,0,42,5,4.2,1,1,ODI , Sri Lanka,Margao,2007
Zaheer Khan,10,2,54,2,5.4,1,1,ODI , Sri Lanka,Visakhapatnam,2007
Zaheer Khan,9,2,41,1,4.55,1,2,ODI , Bangladesh,Port of Spain,2007
Zaheer Khan,10,1,32,2,3.2,1,2,ODI , Bermuda,Port of Spain,2007
Zaheer Khan,10,0,49,2,4.9,1,1,ODI , Sri Lanka,Port of Spain,2007
Zaheer Khan,7,1,54,0,7.71,1,1,ODI , Bangladesh,Mirpur,2007
Zaheer Khan,7,0,32,2,4.57,1,2,ODI , Bangladesh,Mirpur,2007
Zaheer Khan,9,2,43,2,4.77,2,2,ODI , Africa XI,Bengaluru,2007
Zaheer Khan,2.4,0,9,0,3.37,2,2,ODI , Africa XI,Chennai,2007
Zaheer Khan,10,1,46,1,4.6,1,2,ODI , South Africa,Belfast,2007
Zaheer Khan,9,2,29,1,3.22,1,1,ODI , South Africa,Belfast,2007
Zaheer Khan,7,0,29,1,4.14,1,1,ODI , South Africa,Belfast,2007
Zaheer Khan,10,1,49,1,4.9,1,1,ODI , England,Southampton,2007
Zaheer Khan,10,0,49,0,4.9,1,1,ODI , England,Birmingham,2007
Zaheer Khan,9,1,45,1,5,1,2,ODI , England,Manchester,2007
Zaheer Khan,8,0,44,1,5.5,1,2,ODI , England,Leeds,2007
Zaheer Khan,10,0,43,1,4.3,1,1,ODI , England,The Oval,2007
Zaheer Khan,9,1,40,0,4.44,1,2,ODI , England,Lord's,2007
Zaheer Khan,10,0,64,2,6.4,1,1,ODI , Australia,Bengaluru,2007
Zaheer Khan,10,1,55,1,5.5,1,1,ODI , Australia,Kochi,2007
Zaheer Khan,10,1,61,2,6.1,1,1,ODI , Australia,Hyderabad,2007
Zaheer Khan,9,0,68,0,7.55,1,2,ODI , Australia,Chandigarh,2007
Zaheer Khan,3,0,23,0,7.66,2,2,ODI , Australia,Vadodara,2007
Zaheer Khan,10,0,62,2,6.2,1,1,ODI , Australia,Nagpur,2007
Zaheer Khan,9,1,22,1,2.44,1,1,ODI , Australia,Wankhede,2007
Zaheer Khan,9,0,50,1,5.55,1,1,ODI , Pakistan,Guwahati,2007
Zaheer Khan,10,0,70,1,7,1,2,ODI , Pakistan,Mohali,2007
Zaheer Khan,7.2,2,25,1,3.4,3,2,ODI , Pakistan,Kanpur,2007
Zaheer Khan,10,0,40,2,4,3,1,ODI , Pakistan,Gwalior,2007
Zaheer Khan,7,1,24,0,3.42,2,2,ODI , Sri Lanka,Dambulla,2008
Zaheer Khan,9.5,3,21,4,2.13,2,1,ODI , Sri Lanka,Dambulla,2008
Zaheer Khan,10,3,23,3,2.3,2,2,ODI , Sri Lanka,Colombo (RPS),2008
Zaheer Khan,9.3,3,27,1,2.84,2,2,ODI , Sri Lanka,Colombo (RPS),2008
Zaheer Khan,10,1,49,1,4.9,2,1,ODI , Sri Lanka,Colombo (RPS),2008
Zaheer Khan,7,1,26,3,3.71,1,2,ODI , England,Rajkot,2008
Zaheer Khan,8,1,37,0,4.62,1,2,ODI , England,Indore,2008
Zaheer Khan,10,0,45,1,4.5,1,1,ODI , England,Kanpur,2008
Zaheer Khan,5,0,20,2,4,1,2,ODI , England,Bengaluru,2008
Zaheer Khan,10,1,60,2,6,2,1,ODI , England,Cuttack,2008
Zaheer Khan,10,2,40,1,4,1,1,ODI , Sri Lanka,Dambulla,2009
Zaheer Khan,10,0,56,1,5.6,1,2,ODI , Sri Lanka,Colombo (RPS),2009
Zaheer Khan,8,1,44,1,5.5,1,2,ODI , Sri Lanka,Colombo (RPS),2009
Zaheer Khan,4,0,34,0,8.5,1,1,T20I , Sri Lanka,Colombo (RPS),2009
Zaheer Khan,4,0,20,1,5,1,2,T20I , New Zealand,Christchurch,2009
Zaheer Khan,4,0,30,1,7.5,2,2,T20I , New Zealand,Wellington,2009
Zaheer Khan,6,1,19,1,3.16,1,2,ODI , New Zealand,Napier,2009
Zaheer Khan,9,0,65,2,7.22,1,2,ODI , New Zealand,Christchurch,2009
Zaheer Khan,10,0,49,1,4.9,1,1,ODI , New Zealand,Hamilton,2009
Zaheer Khan,8,1,51,0,6.37,2,2,ODI , New Zealand,Auckland,2009
Zaheer Khan,3,0,26,1,8.66,1,2,T20I , Bangladesh,Nottingham,2009
Zaheer Khan,3,0,19,4,6.33,2,1,T20I , Ireland,Nottingham,2009
Zaheer Khan,2.4,0,26,0,9.75,1,2,T20I , West Indies,Lord's,2009
Zaheer Khan,3,0,26,1,8.66,1,1,T20I , England,Lord's,2009
Zaheer Khan,3,0,26,1,8.66,1,1,T20I , South Africa,Nottingham,2009
Zaheer Khan,10,0,88,0,8.8,3,2,ODI , Sri Lanka,Rajkot,2009
Zaheer Khan,10,0,63,3,6.3,2,2,ODI , Sri Lanka,Nagpur,2009
Zaheer Khan,7,0,49,0,7,1,1,ODI , Sri Lanka,Cuttack,2009
Zaheer Khan,10,0,49,2,4.9,1,1,ODI , Sri Lanka,Eden Gardens,2009
Zaheer Khan,8,1,31,2,3.87,1,1,ODI , Sri Lanka,Delhi,2009
Zaheer Khan,9,0,57,0,6.33,1,2,ODI , Sri Lanka,Mirpur,2010
Zaheer Khan,6,0,43,0,7.16,3,1,ODI , Bangladesh,Mirpur,2010
Zaheer Khan,10,2,38,3,3.8,3,1,ODI , Sri Lanka,Mirpur,2010
Zaheer Khan,10,0,51,0,5.1,4,2,ODI , Sri Lanka,Mirpur,2010
Zaheer Khan,3,0,24,1,8,3,1,T20I , Afghanistan,Gros Islet,2010
Zaheer Khan,4,0,45,0,11.25,4,1,T20I , Australia,Bridgetown,2010
Zaheer Khan,4,0,36,1,9,2,1,T20I , West Indies,Bridgetown,2010
Zaheer Khan,5,1,29,0,5.8,2,1,ODI , Bangladesh,Dambulla,2010
Zaheer Khan,9.3,0,41,2,4.31,3,1,ODI , Pakistan,Dambulla,2010
Zaheer Khan,7,1,42,2,6,2,2,ODI , Sri Lanka,Dambulla,2010
Zaheer Khan,8,2,36,2,4.5,2,2,ODI , Sri Lanka,Dambulla,2010
Zaheer Khan,8,2,31,2,3.87,1,1,ODI , New Zealand,Vadodara,2010
Zaheer Khan,8,0,40,0,5,1,1,ODI , New Zealand,Bengaluru,2010
Zaheer Khan,10,0,44,2,4.4,1,1,ODI , South Africa,Durban,2011
Zaheer Khan,9,0,37,2,4.11,1,2,ODI , South Africa,Johannesburg,2011
Zaheer Khan,9.2,0,43,3,4.6,1,1,ODI , South Africa,Cape Town,2011
Zaheer Khan,9,1,55,0,6.11,1,1,ODI , South Africa,Gqeberha,2011
Zaheer Khan,9,1,47,2,5.22,1,1,ODI , South Africa,Centurion,2011
Zaheer Khan,10,0,40,2,4,2,2,ODI , Bangladesh,Mirpur,2011
Zaheer Khan,10,0,64,3,6.4,1,2,ODI , England,Bengaluru,2011
Zaheer Khan,9,1,30,3,3.33,1,1,ODI , Ireland,Bengaluru,2011
Zaheer Khan,6.4,0,20,3,3,1,1,ODI , Netherlands,Delhi,2011
Zaheer Khan,10,0,43,1,4.3,1,2,ODI , South Africa,Nagpur,2011
Zaheer Khan,6,0,26,3,4.33,2,2,ODI , West Indies,Chennai,2011
Zaheer Khan,10,0,53,2,5.3,2,1,ODI , Australia,Ahmedabad,2011
Zaheer Khan,9.5,0,58,2,5.89,1,2,ODI , Pakistan,Mohali,2011
Zaheer Khan,10,3,60,2,6,1,1,ODI , Sri Lanka,Wankhede,2011
Zaheer Khan,10,1,44,2,4.4,1,1,ODI , Sri Lanka,Perth,2012
Zaheer Khan,10,0,46,1,4.6,1,1,ODI , Australia,Adelaide,2012
Zaheer Khan,10,0,46,1,4.6,1,1,ODI , Australia,Brisbane,2012
Zaheer Khan,9,0,61,1,6.77,1,1,ODI , Sri Lanka,Hobart,2012
Zaheer Khan,10,0,63,1,6.3,1,2,ODI , Sri Lanka,Hambantota,2012
Zaheer Khan,6,0,39,0,6.5,1,2,ODI , Sri Lanka,Hambantota,2012
Zaheer Khan,10,0,39,2,3.9,1,1,ODI , Sri Lanka,Colombo (RPS),2012
Zaheer Khan,6,0,36,0,6,1,1,ODI , Sri Lanka,Colombo (RPS),2012
Zaheer Khan,9,1,53,1,5.88,1,2,ODI , Sri Lanka,Pallekele,2012
Zaheer Khan,4,0,27,1,6.75,1,1,T20I , New Zealand,Chennai,2012
Zaheer Khan,3,0,32,0,10.66,1,2,T20I , Afghanistan,Colombo (RPS),2012
Zaheer Khan,3,0,18,0,6,2,2,T20I , Australia,Colombo (RPS),2012
Zaheer Khan,3,0,22,0,7.33,1,1,T20I , Pakistan,Colombo (RPS),2012
Zaheer Khan,4,0,22,3,5.5,1,2,T20I , South Africa,Colombo (RPS),2012
Ishant Sharma,7,0,38,0,5.42,3,1,ODI , South Africa,Belfast,2007
Ishant Sharma,1.2,0,8,0,6,4,2,T20I , Australia,Melbourne,2008
Ishant Sharma,2,0,7,1,3.5,3,2,ODI , Australia,Brisbane,2008
Ishant Sharma,9.1,1,38,4,4.14,2,1,ODI , Australia,Melbourne,2008
Ishant Sharma,4,0,27,1,6.75,2,2,ODI , Sri Lanka,Canberra,2008
Ishant Sharma,9,1,32,2,3.55,2,1,ODI , Australia,Adelaide,2008
Ishant Sharma,10,0,44,0,4.4,2,1,ODI , Sri Lanka,Adelaide,2008
Ishant Sharma,10,0,65,1,6.5,2,1,ODI , Australia,Sydney,2008
Ishant Sharma,10,0,41,4,4.1,2,1,ODI , Sri Lanka,Hobart,2008
Ishant Sharma,8,0,32,1,4,2,1,ODI , Australia,Sydney,2008
Ishant Sharma,6,0,28,1,4.66,2,2,ODI , Pakistan,Mirpur,2008
Ishant Sharma,10,0,57,1,5.7,2,1,ODI , Pakistan,Mirpur,2008
Ishant Sharma,10,0,69,0,6.9,3,1,ODI , Pakistan,Karachi,2008
Ishant Sharma,10,0,48,1,4.8,3,1,ODI , Bangladesh,Karachi,2008
Ishant Sharma,10,1,63,0,6.3,3,2,ODI , Pakistan,Karachi,2008
Ishant Sharma,10,0,55,2,5.5,2,1,ODI , Sri Lanka,Karachi,2008
Ishant Sharma,10,1,52,3,5.2,2,1,ODI , Sri Lanka,Karachi,2008
Ishant Sharma,9,0,60,2,6.66,3,1,ODI , England,Kanpur,2008
Ishant Sharma,5,0,41,2,8.2,3,2,ODI , England,Bengaluru,2008
Ishant Sharma,10,0,54,1,5.4,3,1,ODI , England,Cuttack,2008
Ishant Sharma,10,1,52,3,5.2,3,1,ODI , Sri Lanka,Dambulla,2009
Ishant Sharma,10,1,57,4,5.7,3,2,ODI , Sri Lanka,Colombo (RPS),2009
Ishant Sharma,5,0,35,0,7,3,2,ODI , Sri Lanka,Colombo (RPS),2009
Ishant Sharma,5,0,39,0,7.8,3,2,ODI , Sri Lanka,Colombo (RPS),2009
Ishant Sharma,10,0,60,3,6,2,1,ODI , Sri Lanka,Colombo (RPS),2009
Ishant Sharma,4,0,40,1,10,2,1,T20I , Sri Lanka,Colombo (RPS),2009
Ishant Sharma,4,0,35,1,8.75,2,2,T20I , New Zealand,Christchurch,2009
Ishant Sharma,2,0,19,0,9.5,3,2,T20I , New Zealand,Wellington,2009
Ishant Sharma,8,0,57,2,7.12,3,1,ODI , New Zealand,Hamilton,2009
Ishant Sharma,7.2,1,63,1,8.59,3,2,ODI , New Zealand,Auckland,2009
Ishant Sharma,4,0,34,2,8.5,4,2,T20I , Bangladesh,Nottingham,2009
Ishant Sharma,3,0,18,0,6,3,1,T20I , Ireland,Nottingham,2009
Ishant Sharma,3,0,31,0,10.33,5,2,T20I , West Indies,Lord's,2009
Ishant Sharma,4,0,36,0,9,3,1,T20I , England,Lord's,2009
Ishant Sharma,1,0,6,0,6,3,1,T20I , South Africa,Nottingham,2009
Ishant Sharma,5,0,38,1,7.6,3,2,ODI , West Indies,Kingston,2009
Ishant Sharma,5,0,35,0,7,1,1,ODI , West Indies,Gros Islet,2009
Ishant Sharma,4,0,17,1,4.25,1,1,ODI , West Indies,Gros Islet,2009
Ishant Sharma,10,2,26,2,2.6,3,1,ODI , New Zealand,Colombo (RPS),2009
Ishant Sharma,10,0,67,1,6.7,3,1,ODI , Sri Lanka,Colombo (RPS),2009
Ishant Sharma,7,0,51,1,7.28,2,2,ODI , Sri Lanka,Colombo (RPS),2009
Ishant Sharma,8,2,39,2,4.87,3,1,ODI , Pakistan,Centurion,2009
Ishant Sharma,7.3,0,53,1,7.06,3,1,ODI , Australia,Centurion,2009
Ishant Sharma,10,0,50,3,5,3,1,ODI , Australia,Vadodara,2009
Ishant Sharma,8,0,34,2,4.25,3,2,ODI , Australia,Nagpur,2009
Ishant Sharma,5,0,24,0,4.8,3,1,ODI , Australia,Delhi,2009
Ishant Sharma,5,0,42,0,8.4,3,1,ODI , Australia,Mohali,2009
Ishant Sharma,4,0,22,0,5.5,2,1,T20I , Sri Lanka,Nagpur,2009
Ishant Sharma,4,0,42,2,10.5,2,1,T20I , Sri Lanka,Mohali,2009
Ishant Sharma,7,0,63,2,9,2,1,ODI , Sri Lanka,Cuttack,2009
Ishant Sharma,7,0,67,0,9.57,3,1,ODI , Sri Lanka,Eden Gardens,2009
Ishant Sharma,9,1,32,2,3.55,3,1,ODI , Sri Lanka,Dambulla,2010
Ishant Sharma,3.1,0,15,2,4.73,3,2,ODI , Sri Lanka,Dambulla,2010
Ishant Sharma,6,1,27,1,4.5,4,2,ODI , New Zealand,Dambulla,2010
Ishant Sharma,8,0,54,2,6.75,4,1,ODI , Sri Lanka,Dambulla,2010
