Name,Runs,4s,6s,SR,Pos,Dismissal,Inns,Format,Opposition,Ground,Year
Glenn Maxwell,47,3,3,151.61,3,run out,1,ODI , India,Ranchi,2019
Glenn Maxwell,23,2,1,176.92,5,lbw,2,ODI , India,Mohali,2019
Glenn Maxwell,1,0,0,33.33,4,caught,1,ODI , India,Delhi,2019
Glenn Maxwell,19,0,2,126.66,3,run out,2,ODI , Pakistan,Sharjah,2019
Glenn Maxwell,71,8,1,129.09,6,run out,1,ODI , Pakistan,Abu Dhabi,2019
Glenn Maxwell,98,9,3,119.51,6,run out,1,ODI , Pakistan,Dubai (DSC),2019
Glenn Maxwell,70,10,3,212.12,4,bowled,1,ODI , Pakistan,Dubai (DSC),2019
Glenn Maxwell,4,1,0,400,5,not out,2,ODI , Afghanistan,Bristol,2019
Glenn Maxwell,0,0,0,0,5,caught,1,ODI , West Indies,Nottingham,2019
Glenn Maxwell,28,5,0,200,5,caught,2,ODI , India,The Oval,2019
Glenn Maxwell,20,2,1,200,4,bowled,1,ODI , Pakistan,Taunton,2019
Glenn Maxwell,46,5,1,184,5,not out,1,ODI , Sri Lanka,The Oval,2019
Glenn Maxwell,32,2,3,320,4,run out,1,ODI , Bangladesh,Nottingham,2019
Glenn Maxwell,12,1,1,150,5,caught,1,ODI , England,Lord's,2019
Glenn Maxwell,1,0,0,20,6,caught,1,ODI , New Zealand,Lord's,2019
Glenn Maxwell,12,1,0,60,6,caught,2,ODI , South Africa,Manchester,2019
Glenn Maxwell,22,2,1,95.65,7,caught,1,ODI , England,Birmingham,2019
Glenn Maxwell,62,7,3,221.42,3,caught,1,T20I , Sri Lanka,Adelaide,2019
Glenn Maxwell,1,0,0,50,4,caught,2,T20I , England,Southampton,2020
Glenn Maxwell,26,1,1,144.44,6,caught,1,T20I , England,Southampton,2020
Glenn Maxwell,6,0,0,54.54,4,caught,2,T20I , England,Southampton,2020
Glenn Maxwell,77,4,4,130.5,7,bowled,1,ODI , England,Manchester,2020
Glenn Maxwell,1,0,0,12.5,7,bowled,2,ODI , England,Manchester,2020
Glenn Maxwell,108,4,7,120,7,caught,2,ODI , England,Manchester,2020
Glenn Maxwell,45,5,3,236.84,5,caught,1,ODI , India,Sydney,2020
Glenn Maxwell,63,4,4,217.24,5,not out,1,ODI , India,Sydney,2020
Glenn Maxwell,59,3,4,155.26,7,bowled,2,ODI , India,Canberra,2020
Glenn Maxwell,2,0,0,66.66,4,lbw,2,T20I , India,Canberra,2020
Glenn Maxwell,22,0,2,169.23,4,caught,1,T20I , India,Sydney,2020
Glenn Maxwell,54,3,3,150,4,bowled,1,T20I , India,Sydney,2020
Glenn Maxwell,1,0,0,20,5,caught,2,T20I , New Zealand,Christchurch,2021
Glenn Maxwell,3,0,0,60,4,caught,2,T20I , New Zealand,Dunedin,2021
Glenn Maxwell,70,8,5,225.8,4,caught,1,T20I , New Zealand,Wellington,2021
Glenn Maxwell,18,2,1,200,4,caught,1,T20I , New Zealand,Wellington,2021
Glenn Maxwell,1,0,0,50,4,caught,1,T20I , New Zealand,Wellington,2021
Glenn Maxwell,18,1,0,85.71,5,bowled,2,T20I , South Africa,Abu Dhabi,2021
Glenn Maxwell,5,1,0,83.33,3,caught,2,T20I , Sri Lanka,Dubai (DSC),2021
Glenn Maxwell,6,0,0,66.66,4,lbw,1,T20I , England,Dubai (DSC),2021
Glenn Maxwell,0,0,0,-,4,not out,2,T20I , Bangladesh,Dubai (DSC),2021
Glenn Maxwell,0,0,0,-,4,not out,2,T20I , West Indies,Abu Dhabi,2021
Glenn Maxwell,7,0,0,70,5,caught,2,T20I , Pakistan,Dubai (DSC),2021
Glenn Maxwell,28,4,1,155.55,4,not out,2,T20I , New Zealand,Dubai (DSC),2021
Glenn Maxwell,7,1,0,140,4,caught,1,T20I , Sri Lanka,Sydney,2022
Glenn Maxwell,15,2,0,125,4,caught,1,T20I , Sri Lanka,Sydney,2022
Glenn Maxwell,39,3,2,150,4,caught,2,T20I , Sri Lanka,Canberra,2022
Glenn Maxwell,48,3,0,123.07,4,not out,2,T20I , Sri Lanka,Melbourne,2022
Glenn Maxwell,29,2,1,138.09,4,caught,1,T20I , Sri Lanka,Melbourne,2022
Glenn Maxwell,19,0,0,100,5,caught,2,T20I , Sri Lanka,Colombo (RPS),2022
Glenn Maxwell,16,0,2,177.77,3,caught,1,T20I , Sri Lanka,Pallekele,2022
Glenn Maxwell,80,6,6,156.86,7,not out,2,ODI , Sri Lanka,Pallekele,2022
Glenn Maxwell,30,5,0,120,7,caught,2,ODI , Sri Lanka,Pallekele,2022
Glenn Maxwell,33,3,1,183.33,7,caught,1,ODI , Sri Lanka,Colombo (RPS),2022
Glenn Maxwell,1,0,0,33.33,7,lbw,2,ODI , Sri Lanka,Colombo (RPS),2022
Glenn Maxwell,16,2,0,94.11,7,bowled,2,ODI , Sri Lanka,Colombo (RPS),2022
Glenn Maxwell,32,3,3,355.55,7,not out,2,ODI , Zimbabwe,Townsville,2022
Glenn Maxwell,19,3,0,86.36,7,caught,1,ODI , Zimbabwe,Townsville,2022
Glenn Maxwell,2,0,0,25,8,caught,2,ODI , New Zealand,Cairns,2022
Glenn Maxwell,25,1,1,50,7,caught,1,ODI , New Zealand,Cairns,2022
Glenn Maxwell,14,0,1,175,6,caught,1,ODI , New Zealand,Cairns,2022
Glenn Maxwell,1,0,0,33.33,4,caught,2,T20I , India,Mohali,2022
Glenn Maxwell,0,0,0,0,3,bowled,1,T20I , India,Nagpur,2022
Glenn Maxwell,6,1,0,54.54,4,run out,1,T20I , India,Hyderabad,2022
Glenn Maxwell,0,0,0,0,5,caught,2,T20I , West Indies,Carrara,2022
Glenn Maxwell,1,0,0,25,5,run out,1,T20I , West Indies,Brisbane,2022
Glenn Maxwell,8,0,0,72.72,4,caught,2,T20I , England,Canberra,2022
Glenn Maxwell,8,0,1,88.88,2,caught,2,T20I , England,Canberra,2022
Glenn Maxwell,28,3,1,140,4,bowled,2,T20I , New Zealand,Sydney,2022
Glenn Maxwell,23,2,2,191.66,4,caught,2,T20I , Sri Lanka,Perth,2022
Glenn Maxwell,13,0,1,144.44,4,caught,1,T20I , Ireland,Brisbane,2022
Glenn Maxwell,54,6,2,168.75,6,not out,1,T20I , Afghanistan,Adelaide,2022
Glenn Maxwell,8,1,0,80,7,caught,1,ODI , India,Wankhede,2023
Jhye Richardson,0,0,0,0,11,bowled,1,T20I , Sri Lanka,Geelong,2017
Jhye Richardson,2,0,0,66.66,10,caught,2,ODI , England,Cardiff,2018
Jhye Richardson,14,0,0,56,9,stumped,2,ODI , England,Nottingham,2018
Jhye Richardson,5,0,0,83.33,9,not out,1,ODI , England,Chester-le-Street,2018
Jhye Richardson,6,1,0,300,10,not out,1,T20I , Pakistan,Harare,2018
Jhye Richardson,2,0,0,33.33,8,caught,1,ODI , India,Adelaide,2019
Jhye Richardson,16,1,0,69.56,8,caught,1,ODI , India,Melbourne,2019
Jhye Richardson,7,1,0,233.33,9,not out,2,T20I , India,Visakhapatnam,2019
Jhye Richardson,0,0,0,-,8,not out,2,ODI , India,Mohali,2019
Jhye Richardson,29,3,0,138.09,8,run out,1,ODI , India,Delhi,2019
Jhye Richardson,24,3,0,120,8,not out,1,ODI , South Africa,Potchefstroom,2020
Jhye Richardson,11,0,1,100,9,stumped,2,T20I , New Zealand,Christchurch,2021
Jhye Richardson,4,1,0,400,9,not out,2,T20I , New Zealand,Dunedin,2021
Jhye Richardson,4,0,0,57.14,8,not out,1,T20I , New Zealand,Wellington,2021
Jhye Richardson,4,0,0,66.66,8,caught,1,T20I , New Zealand,Wellington,2021
Jhye Richardson,9,0,0,45,9,not out,2,T20I , Sri Lanka,Colombo (RPS),2022
Jhye Richardson,1,0,0,33.33,10,not out,2,ODI , Sri Lanka,Pallekele,2022
Krishnappa Gowtham,2,0,0,66.66,8,lbw,1,ODI , Sri Lanka,Colombo (RPS),2021
Riley Meredith,0,0,0,-,11,not out,1,ODI , West Indies,Bridgetown,2021
Moeen Ali,44,3,0,74.57,2,caught,2,ODI , West Indies,North Sound,2014
Moeen Ali,10,1,0,62.5,2,caught,2,ODI , West Indies,North Sound,2014
Moeen Ali,55,3,1,93.22,2,caught,1,ODI , West Indies,North Sound,2014
Moeen Ali,5,1,0,71.42,3,lbw,1,T20I , West Indies,Bridgetown,2014
Moeen Ali,3,0,0,60,7,run out,1,T20I , West Indies,Bridgetown,2014
Moeen Ali,36,6,1,156.52,3,caught,1,T20I , New Zealand,Chattogram,2014
Moeen Ali,0,0,0,0,3,caught,2,T20I , Sri Lanka,Chattogram,2014
Moeen Ali,10,1,0,100,3,caught,2,T20I , South Africa,Chattogram,2014
Moeen Ali,3,0,0,42.85,3,caught,2,T20I , Netherlands,Chattogram,2014
Moeen Ali,67,4,3,134,7,bowled,1,ODI , India,Birmingham,2014
Moeen Ali,9,2,0,112.5,3,caught,1,ODI , India,Leeds,2014
Moeen Ali,0,0,0,0,3,caught,1,T20I , India,Birmingham,2014
Moeen Ali,119,11,5,136.78,2,caught,2,ODI , Sri Lanka,Colombo (RPS),2014
Moeen Ali,2,0,0,28.57,2,bowled,1,ODI , Sri Lanka,Colombo (RPS),2014
Moeen Ali,58,2,5,145,2,run out,2,ODI , Sri Lanka,Hambantota,2014
Moeen Ali,19,3,0,95,1,caught,1,ODI , Sri Lanka,Colombo (RPS),2014
Moeen Ali,4,1,0,100,2,bowled,2,ODI , Sri Lanka,Pallekele,2014
Moeen Ali,34,4,2,106.25,2,caught,2,ODI , Sri Lanka,Pallekele,2014
Moeen Ali,0,0,0,0,2,bowled,2,ODI , Sri Lanka,Colombo (RPS),2014
Moeen Ali,22,2,1,104.76,2,caught,1,ODI , Australia,Sydney,2015
Moeen Ali,8,1,0,66.66,2,caught,2,ODI , India,Brisbane,2015
Moeen Ali,46,3,3,95.83,1,caught,1,ODI , Australia,Hobart,2015
Moeen Ali,17,1,0,50,2,caught,2,ODI , India,Perth,2015
Moeen Ali,26,5,0,86.66,1,caught,2,ODI , Australia,Perth,2015
Moeen Ali,10,2,0,76.92,1,caught,2,ODI , Australia,Melbourne,2015
Moeen Ali,20,4,0,133.33,2,bowled,1,ODI , New Zealand,Wellington,2015
Moeen Ali,128,12,5,119.62,1,caught,1,ODI , Scotland,Christchurch,2015
Moeen Ali,15,3,0,57.69,1,caught,1,ODI , Sri Lanka,Wellington,2015
Moeen Ali,19,3,0,90.47,1,run out,2,ODI , Bangladesh,Adelaide,2015
Moeen Ali,72,6,3,156.52,3,not out,1,T20I , Australia,Cardiff,2015
Moeen Ali,17,3,0,94.44,7,caught,2,ODI , Australia,Southampton,2015
Moeen Ali,8,0,0,53.33,7,caught,2,ODI , Australia,Lord's,2015
Moeen Ali,1,0,0,33.33,7,caught,1,ODI , Australia,Manchester,2015
Moeen Ali,21,1,1,91.3,7,not out,2,ODI , Australia,Leeds,2015
Moeen Ali,5,1,0,100,7,caught,1,ODI , Australia,Manchester,2015
Moeen Ali,7,0,0,58.33,7,caught,1,ODI , Pakistan,Abu Dhabi,2015
Moeen Ali,2,0,0,100,7,not out,1,ODI , Pakistan,Abu Dhabi,2015
Moeen Ali,4,0,0,80,7,not out,1,ODI , Pakistan,Dubai (DSC),2015
Moeen Ali,0,0,0,0,4,caught,1,T20I , Pakistan,Dubai (DSC),2015
Moeen Ali,0,0,0,0,4,caught,1,T20I , Pakistan,Sharjah,2015
Moeen Ali,19,2,1,126.66,7,caught,1,ODI , South Africa,Bloemfontein,2016
Moeen Ali,21,3,0,140,7,not out,2,ODI , South Africa,Gqeberha,2016
Moeen Ali,3,0,0,33.33,7,caught,1,ODI , South Africa,Centurion,2016
Moeen Ali,4,0,0,40,7,caught,1,ODI , South Africa,Johannesburg,2016
Moeen Ali,12,1,0,70.58,7,caught,1,ODI , South Africa,Cape Town,2016
Moeen Ali,0,0,0,0,7,caught,1,T20I , South Africa,Cape Town,2016
Moeen Ali,1,0,0,33.33,8,caught,1,T20I , South Africa,Johannesburg,2016
Moeen Ali,7,0,1,350,7,run out,1,T20I , West Indies,Wankhede,2016
Moeen Ali,8,1,0,80,7,not out,2,T20I , South Africa,Wankhede,2016
Moeen Ali,41,4,1,124.24,7,not out,1,T20I , Afghanistan,Delhi,2016
Moeen Ali,0,0,0,0,7,caught,1,T20I , West Indies,Eden Gardens,2016
Moeen Ali,7,1,0,70,7,bowled,2,ODI , Sri Lanka,Nottingham,2016
Moeen Ali,2,0,0,28.57,2,caught,2,ODI , Sri Lanka,The Oval,2016
Moeen Ali,21,2,0,72.41,7,not out,2,ODI , Pakistan,Lord's,2016
Moeen Ali,45,1,2,93.75,7,not out,2,ODI , Pakistan,Leeds,2016
Moeen Ali,13,0,0,86.66,7,not out,1,T20I , Pakistan,Manchester,2016
Moeen Ali,6,0,0,120,7,caught,1,ODI , Bangladesh,Mirpur,2016
Moeen Ali,4,0,0,40,7,caught,2,ODI , Bangladesh,Mirpur,2016
Moeen Ali,1,0,0,33.33,7,caught,2,ODI , Bangladesh,Chattogram,2016
Moeen Ali,28,3,1,164.7,7,bowled,1,ODI , India,Pune,2017
Moeen Ali,55,6,0,127.9,7,bowled,2,ODI , India,Cuttack,2017
Moeen Ali,2,0,0,40,7,caught,1,ODI , India,Eden Gardens,2017
Moeen Ali,1,0,0,50,7,not out,2,T20I , India,Nagpur,2017
Moeen Ali,2,0,0,66.66,7,caught,2,T20I , India,Bengaluru,2017
Moeen Ali,31,2,0,140.9,7,not out,1,ODI , West Indies,North Sound,2017
Moeen Ali,3,0,0,60,7,bowled,2,ODI , West Indies,North Sound,2017
Moeen Ali,0,0,0,0,7,caught,1,ODI , West Indies,Bridgetown,2017
Moeen Ali,77,5,5,150.98,7,not out,1,ODI , South Africa,Leeds,2017
Moeen Ali,33,5,0,173.68,7,caught,1,ODI , South Africa,Southampton,2017
Moeen Ali,12,0,1,109.09,7,caught,1,ODI , New Zealand,Cardiff,2017
Moeen Ali,11,2,0,78.57,7,caught,1,ODI , Pakistan,Cardiff,2017
Moeen Ali,102,7,8,178.94,7,caught,1,ODI , West Indies,Bristol,2017
Moeen Ali,48,6,2,192,7,not out,2,ODI , West Indies,The Oval,2017
Moeen Ali,5,1,0,125,7,not out,2,ODI , Australia,Melbourne,2018
Moeen Ali,1,0,0,50,7,bowled,2,ODI , Australia,Brisbane,2018
Moeen Ali,6,0,0,50,7,bowled,1,ODI , Australia,Sydney,2018
Moeen Ali,33,3,0,66,7,caught,1,ODI , Australia,Adelaide,2018
Moeen Ali,6,0,0,50,7,caught,1,ODI , Australia,Perth,2018
Moeen Ali,28,4,1,107.69,7,caught,1,ODI , New Zealand,Hamilton,2018
Moeen Ali,23,2,0,121.05,7,run out,1,ODI , New Zealand,Wellington,2018
Moeen Ali,3,0,0,30,7,caught,1,ODI , New Zealand,Dunedin,2018
Moeen Ali,46,3,3,139.39,7,caught,2,ODI , Scotland,Edinburgh,2018
Moeen Ali,17,3,0,100,7,caught,2,ODI , Australia,The Oval,2018
Moeen Ali,8,1,0,133.33,7,caught,1,ODI , Australia,Cardiff,2018
